#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
APOA1	GIG25	9606.ENSP00000236850	9606.ENSP00000376793	0	0	0	0	0.085	0.183	0	0.504	0.596
APOA1	ATP5B	9606.ENSP00000236850	9606.ENSP00000262030	0	0	0	0	0	0.240	0	0.539	0.635
APOA1	FN1	9606.ENSP00000236850	9606.ENSP00000346839	0	0	0	0	0.076	0.153	0	0.577	0.640
APOA1	CST3	9606.ENSP00000236850	9606.ENSP00000381448	0	0	0	0	0.062	0	0.300	0.518	0.655
APOA1	CP	9606.ENSP00000236850	9606.ENSP00000264613	0	0	0	0	0.110	0.159	0	0.604	0.678
APOA1	C3	9606.ENSP00000236850	9606.ENSP00000245907	0	0	0	0	0.111	0	0	0.655	0.681
APOA1	ITIH3	9606.ENSP00000236850	9606.ENSP00000415769	0	0	0	0	0.565	0	0	0.322	0.692
APOA1	GSN	9606.ENSP00000236850	9606.ENSP00000362924	0	0	0	0	0	0	0.300	0.650	0.744
APOA1	HBB	9606.ENSP00000236850	9606.ENSP00000333994	0	0	0	0	0.054	0	0.600	0.406	0.755
APOA1	HPX	9606.ENSP00000236850	9606.ENSP00000265983	0	0	0	0	0.410	0	0	0.609	0.760
APOA1	DBI	9606.ENSP00000236850	9606.ENSP00000439012	0	0	0	0	0	0	0.720	0.251	0.781
APOA1	PCYOX1	9606.ENSP00000236850	9606.ENSP00000387654	0	0	0	0	0	0	0.720	0.341	0.807
APOA1	ORM1	9606.ENSP00000236850	9606.ENSP00000259396	0	0	0	0	0.572	0	0	0.577	0.811
APOA1	SERPINA1	9606.ENSP00000236850	9606.ENSP00000416066	0	0	0	0	0.233	0.259	0	0.708	0.819
APOA1	SAA4	9606.ENSP00000236850	9606.ENSP00000278222	0	0	0	0	0.186	0	0.540	0.562	0.821
APOA1	ORM2	9606.ENSP00000236850	9606.ENSP00000394936	0	0	0	0	0.680	0	0	0.490	0.830
APOA1	ITIH2	9606.ENSP00000236850	9606.ENSP00000351190	0	0	0	0	0.796	0	0	0.269	0.844
APOA1	SERPINC1	9606.ENSP00000236850	9606.ENSP00000356671	0	0	0	0	0.599	0.141	0	0.618	0.857
APOA1	APOF	9606.ENSP00000236850	9606.ENSP00000381250	0	0	0	0	0.146	0.270	0.540	0.564	0.858
APOA1	SAA1	9606.ENSP00000236850	9606.ENSP00000384906	0	0	0	0	0.062	0	0.540	0.734	0.875
APOA1	FGG	9606.ENSP00000236850	9606.ENSP00000336829	0	0	0	0	0.747	0.181	0	0.460	0.878
APOA1	F2	9606.ENSP00000236850	9606.ENSP00000308541	0	0	0	0	0.801	0	0	0.519	0.900
APOA1	APOA4	9606.ENSP00000236850	9606.ENSP00000350425	0	0	0	0.706	0.444	0	0.800	0.866	0.913
APOA1	HSD17B4	9606.ENSP00000236850	9606.ENSP00000420914	0	0	0	0	0	0	0.900	0.188	0.915
APOA1	P4HB	9606.ENSP00000236850	9606.ENSP00000327801	0	0	0	0	0.062	0	0.900	0.293	0.927
APOA1	FGA	9606.ENSP00000236850	9606.ENSP00000306361	0	0	0	0	0.643	0.521	0.300	0.509	0.933
APOA1	LRP1	9606.ENSP00000236850	9606.ENSP00000243077	0	0	0	0	0	0	0.900	0.369	0.934
APOA1	APOC1	9606.ENSP00000236850	9606.ENSP00000465356	0	0	0	0	0.186	0.189	0.720	0.867	0.972
APOA1	TTR	9606.ENSP00000236850	9606.ENSP00000237014	0	0	0	0	0.248	0.463	0.300	0.923	0.975
APOA1	TF	9606.ENSP00000236850	9606.ENSP00000385834	0	0	0	0	0.395	0	0.900	0.636	0.976
APOA1	CLU	9606.ENSP00000236850	9606.ENSP00000315130	0	0	0	0	0.062	0.153	0.720	0.983	0.995
APOA1	APOE	9606.ENSP00000236850	9606.ENSP00000252486	0	0	0	0	0.205	0.371	0.800	0.981	0.997
APOA1	HP	9606.ENSP00000236850	9606.ENSP00000348170	0	0	0	0	0.182	0.413	0.720	0.986	0.997
APOA1	APOA2	9606.ENSP00000236850	9606.ENSP00000356969	0	0	0	0	0.901	0.596	0.900	0.990	0.999
APOA2	APOH	9606.ENSP00000356969	9606.ENSP00000205948	0	0	0	0	0.792	0.390	0.720	0.563	0.982
APOA2	VTN	9606.ENSP00000356969	9606.ENSP00000226218	0	0	0	0	0.194	0	0	0.323	0.431
APOA2	APOC3	9606.ENSP00000356969	9606.ENSP00000227667	0	0	0	0	0.796	0	0.800	0.870	0.994
APOA2	HRG	9606.ENSP00000356969	9606.ENSP00000232003	0	0	0	0	0.206	0	0	0.412	0.513
APOA2	APOB	9606.ENSP00000356969	9606.ENSP00000233242	0	0	0	0	0.785	0.385	0.720	0.905	0.996
APOA2	TTR	9606.ENSP00000356969	9606.ENSP00000237014	0	0	0	0	0.239	0.364	0	0.681	0.832
APOA2	LRP1	9606.ENSP00000356969	9606.ENSP00000243077	0	0	0	0	0	0	0.900	0.162	0.912
APOA2	C3	9606.ENSP00000356969	9606.ENSP00000245907	0	0	0	0	0.110	0.240	0	0.622	0.722
APOA2	APOE	9606.ENSP00000356969	9606.ENSP00000252486	0	0	0	0	0.084	0.517	0.800	0.949	0.994
APOA2	ORM1	9606.ENSP00000356969	9606.ENSP00000259396	0	0	0	0	0.561	0	0	0.569	0.803
APOA2	CP	9606.ENSP00000356969	9606.ENSP00000264613	0	0	0	0	0.116	0	0	0.495	0.534
APOA2	HPX	9606.ENSP00000356969	9606.ENSP00000265983	0	0	0	0	0.446	0	0	0.423	0.666
APOA2	SAA4	9606.ENSP00000356969	9606.ENSP00000278222	0	0	0	0	0.187	0	0.540	0.523	0.806
APOA2	PRDX2	9606.ENSP00000356969	9606.ENSP00000301522	0	0	0	0	0	0	0	0.519	0.519
APOA2	FGA	9606.ENSP00000356969	9606.ENSP00000306361	0	0	0	0	0.625	0.368	0	0.391	0.843
APOA2	F2	9606.ENSP00000356969	9606.ENSP00000308541	0	0	0	0	0.794	0.158	0	0.284	0.865
APOA2	CLU	9606.ENSP00000356969	9606.ENSP00000315130	0	0	0	0	0	0	0.720	0.657	0.899
APOA2	BIN1	9606.ENSP00000356969	9606.ENSP00000316779	0	0	0	0	0	0	0.540	0	0.540
APOA2	P4HB	9606.ENSP00000356969	9606.ENSP00000327801	0	0	0	0	0.062	0	0.900	0.068	0.905
APOA2	FGG	9606.ENSP00000356969	9606.ENSP00000336829	0	0	0	0	0.637	0.248	0	0.330	0.801
APOA2	HP	9606.ENSP00000356969	9606.ENSP00000348170	0	0	0	0	0.214	0.349	0.720	0.702	0.951
APOA2	APOA4	9606.ENSP00000356969	9606.ENSP00000350425	0	0	0	0	0.116	0.155	0.800	0.645	0.939
APOA2	ITIH2	9606.ENSP00000356969	9606.ENSP00000351190	0	0	0	0	0.728	0	0	0.218	0.778
APOA2	SERPINC1	9606.ENSP00000356969	9606.ENSP00000356671	0	0	0	0	0.535	0	0	0.324	0.672
APOA2	GIG25	9606.ENSP00000356969	9606.ENSP00000376793	0	0	0	0	0.107	0	0	0.391	0.432
APOA2	GSN	9606.ENSP00000356969	9606.ENSP00000362924	0	0	0	0	0	0	0	0.455	0.455
APOA2	LDHA	9606.ENSP00000356969	9606.ENSP00000445175	0	0	0	0	0.097	0	0	0.432	0.465
APOA2	ITIH3	9606.ENSP00000356969	9606.ENSP00000415769	0	0	0	0	0.563	0	0	0.195	0.633
APOA2	C4A	9606.ENSP00000356969	9606.ENSP00000396688	0	0	0	0	0.084	0.438	0	0.360	0.642
APOA2	SERPINA1	9606.ENSP00000356969	9606.ENSP00000416066	0	0	0	0	0.264	0	0	0.616	0.706
APOA2	DBI	9606.ENSP00000356969	9606.ENSP00000439012	0	0	0	0	0.062	0	0.720	0.161	0.760
APOA2	PCYOX1	9606.ENSP00000356969	9606.ENSP00000387654	0	0	0	0	0	0	0.720	0.288	0.792
APOA2	SAA1	9606.ENSP00000356969	9606.ENSP00000384906	0	0	0	0	0.062	0	0.540	0.561	0.794
APOA2	TF	9606.ENSP00000356969	9606.ENSP00000385834	0	0	0	0	0.675	0	0	0.503	0.832
APOA2	ORM2	9606.ENSP00000356969	9606.ENSP00000394936	0	0	0	0	0.680	0	0	0.561	0.854
APOA2	APOF	9606.ENSP00000356969	9606.ENSP00000381250	0	0	0	0	0.198	0.270	0.540	0.596	0.876
APOA2	HSD17B4	9606.ENSP00000356969	9606.ENSP00000420914	0	0	0	0	0	0	0.900	0.090	0.905
APOA2	APOC1	9606.ENSP00000356969	9606.ENSP00000465356	0	0	0	0	0.177	0.213	0.720	0.780	0.954
APOA4	APOH	9606.ENSP00000350425	9606.ENSP00000205948	0	0	0	0	0.133	0.099	0.720	0.615	0.904
APOA4	VTN	9606.ENSP00000350425	9606.ENSP00000226218	0	0	0	0	0.131	0	0	0.390	0.447
APOA4	APOC3	9606.ENSP00000350425	9606.ENSP00000227667	0	0	0	0	0.566	0	0.800	0.834	0.984
APOA4	LTF	9606.ENSP00000350425	9606.ENSP00000231751	0	0	0	0	0.095	0	0.500	0.245	0.628
APOA4	HRG	9606.ENSP00000350425	9606.ENSP00000232003	0	0	0	0	0.561	0	0	0.344	0.699
APOA4	APOB	9606.ENSP00000350425	9606.ENSP00000233242	0	0	0	0	0.617	0.376	0.720	0.753	0.981
APOA4	TTR	9606.ENSP00000350425	9606.ENSP00000237014	0	0	0	0	0.189	0.207	0.300	0.610	0.801
APOA4	LRP1	9606.ENSP00000350425	9606.ENSP00000243077	0	0	0	0	0	0	0.900	0.128	0.909
APOA4	C3	9606.ENSP00000350425	9606.ENSP00000245907	0	0	0	0	0.080	0	0	0.454	0.476
APOA4	RPS16	9606.ENSP00000350425	9606.ENSP00000251453	0	0	0	0	0	0	0	0.464	0.464
APOA4	APOE	9606.ENSP00000350425	9606.ENSP00000252486	0	0	0	0.638	0.108	0.225	0.800	0.704	0.887
APOA4	SORT1	9606.ENSP00000350425	9606.ENSP00000256637	0	0	0	0	0	0	0	0.403	0.403
APOA4	ORM1	9606.ENSP00000350425	9606.ENSP00000259396	0	0	0	0	0.393	0	0	0.435	0.643
APOA4	CP	9606.ENSP00000350425	9606.ENSP00000264613	0	0	0	0	0.097	0.080	0	0.450	0.503
APOA4	HPX	9606.ENSP00000350425	9606.ENSP00000265983	0	0	0	0	0.213	0	0	0.486	0.579
APOA4	ITIH4	9606.ENSP00000350425	9606.ENSP00000266041	0	0	0	0	0.179	0	0	0.372	0.463
APOA4	SAA4	9606.ENSP00000350425	9606.ENSP00000278222	0	0	0	0	0.097	0	0.540	0.469	0.760
APOA4	FGA	9606.ENSP00000350425	9606.ENSP00000306361	0	0	0	0	0.683	0.081	0.300	0.455	0.874
APOA4	F2	9606.ENSP00000350425	9606.ENSP00000308541	0	0	0	0	0.200	0	0	0.310	0.424
APOA4	CLU	9606.ENSP00000350425	9606.ENSP00000315130	0	0	0	0	0.062	0.102	0.720	0.564	0.883
APOA4	BIN1	9606.ENSP00000350425	9606.ENSP00000316779	0	0	0	0	0	0	0.540	0	0.540
APOA4	PIPOX	9606.ENSP00000350425	9606.ENSP00000317721	0	0	0	0	0.521	0	0	0	0.521
APOA4	P4HB	9606.ENSP00000350425	9606.ENSP00000327801	0	0	0	0	0.062	0	0.900	0.134	0.911
APOA4	FGG	9606.ENSP00000350425	9606.ENSP00000336829	0	0	0	0	0.673	0.081	0	0.425	0.812
APOA4	HP	9606.ENSP00000350425	9606.ENSP00000348170	0	0	0	0	0.065	0	0.720	0.640	0.897
APOA4	MAP2	9606.ENSP00000350425	9606.ENSP00000353508	0	0	0	0	0	0	0	0.416	0.416
APOA4	PRDX4	9606.ENSP00000350425	9606.ENSP00000368646	0	0	0	0	0	0	0	0.426	0.426
APOA4	CST3	9606.ENSP00000350425	9606.ENSP00000381448	0	0	0	0	0	0	0.300	0.217	0.429
APOA4	C4BPA	9606.ENSP00000350425	9606.ENSP00000356037	0	0	0	0	0.092	0	0	0.407	0.438
APOA4	ITIH2	9606.ENSP00000350425	9606.ENSP00000351190	0	0	0	0	0.294	0	0	0.290	0.478
APOA4	GIG25	9606.ENSP00000350425	9606.ENSP00000376793	0	0	0	0	0.145	0.102	0	0.377	0.480
APOA4	C4A	9606.ENSP00000350425	9606.ENSP00000396688	0	0	0	0	0.106	0	0	0.460	0.497
APOA4	TF	9606.ENSP00000350425	9606.ENSP00000385834	0	0	0	0	0.095	0	0	0.517	0.544
APOA4	ORM2	9606.ENSP00000350425	9606.ENSP00000394936	0	0	0	0	0.393	0	0	0.381	0.609
APOA4	GSN	9606.ENSP00000350425	9606.ENSP00000362924	0	0	0	0	0.062	0	0.300	0.501	0.643
APOA4	SERPINA1	9606.ENSP00000350425	9606.ENSP00000416066	0	0	0	0	0.195	0.102	0	0.561	0.655
APOA4	ITIH3	9606.ENSP00000350425	9606.ENSP00000415769	0	0	0	0	0.540	0	0	0.337	0.682
APOA4	DBI	9606.ENSP00000350425	9606.ENSP00000439012	0	0	0	0	0	0	0.720	0.044	0.720
APOA4	SAA1	9606.ENSP00000350425	9606.ENSP00000384906	0	0	0	0	0.062	0	0.540	0.457	0.745
APOA4	PCYOX1	9606.ENSP00000350425	9606.ENSP00000387654	0	0	0	0	0	0	0.720	0.135	0.747
APOA4	APOF	9606.ENSP00000350425	9606.ENSP00000381250	0	0	0	0	0.065	0	0.540	0.501	0.766
APOA4	SERPINC1	9606.ENSP00000350425	9606.ENSP00000356671	0	0	0	0	0.695	0.102	0	0.420	0.827
APOA4	APOC1	9606.ENSP00000350425	9606.ENSP00000465356	0	0	0	0	0.084	0	0.720	0.657	0.904
APOB	APOH	9606.ENSP00000233242	9606.ENSP00000205948	0	0	0	0	0.812	0	0.720	0.608	0.977
APOB	PPP2CB	9606.ENSP00000233242	9606.ENSP00000221138	0	0	0	0	0	0	0.650	0.043	0.650
APOB	PLIN3	9606.ENSP00000233242	9606.ENSP00000221957	0	0	0	0	0	0	0	0.407	0.407
APOB	PON2	9606.ENSP00000233242	9606.ENSP00000222572	0	0	0	0	0.062	0	0	0.392	0.405
APOB	VTN	9606.ENSP00000233242	9606.ENSP00000226218	0	0	0	0	0.173	0	0	0.401	0.483
APOB	APOC3	9606.ENSP00000233242	9606.ENSP00000227667	0	0	0	0	0.686	0	0.720	0.965	0.996
APOB	GAPDH	9606.ENSP00000233242	9606.ENSP00000229239	0	0	0	0	0	0.073	0	0.424	0.443
APOB	HRG	9606.ENSP00000233242	9606.ENSP00000232003	0	0	0	0	0.632	0	0	0.298	0.730
APOB	CTSD	9606.ENSP00000233242	9606.ENSP00000236671	0	0	0	0	0.062	0.178	0	0.295	0.409
APOB	PPIA	9606.ENSP00000233242	9606.ENSP00000419425	0	0	0	0	0	0	0	0.415	0.415
APOB	CAT	9606.ENSP00000233242	9606.ENSP00000241052	0	0	0	0	0.062	0	0	0.405	0.418
APOB	ATP5B	9606.ENSP00000233242	9606.ENSP00000262030	0	0	0	0	0	0.369	0	0.119	0.420
APOB	FN1	9606.ENSP00000233242	9606.ENSP00000346839	0	0	0	0	0.086	0	0	0.393	0.421
APOB	CST3	9606.ENSP00000233242	9606.ENSP00000381448	0	0	0	0	0	0	0	0.459	0.459
APOB	MDH1	9606.ENSP00000233242	9606.ENSP00000438144	0	0	0	0	0	0.183	0	0.368	0.461
APOB	SEC22B	9606.ENSP00000233242	9606.ENSP00000463393	0	0	0	0	0	0	0	0.463	0.463
APOB	TFRC	9606.ENSP00000233242	9606.ENSP00000353224	0	0	0	0	0.084	0	0	0.452	0.477
APOB	DNAJB11	9606.ENSP00000233242	9606.ENSP00000414398	0	0	0	0	0	0	0	0.488	0.487
APOB	PRDX4	9606.ENSP00000233242	9606.ENSP00000368646	0	0	0	0	0	0.111	0	0.447	0.487
APOB	SORL1	9606.ENSP00000233242	9606.ENSP00000260197	0	0	0	0	0.062	0.076	0	0.492	0.521
APOB	CP	9606.ENSP00000233242	9606.ENSP00000264613	0	0	0	0	0.149	0	0	0.469	0.529
APOB	C3	9606.ENSP00000233242	9606.ENSP00000245907	0	0	0	0	0.166	0	0	0.470	0.539
APOB	BIN1	9606.ENSP00000233242	9606.ENSP00000316779	0	0	0	0	0	0	0.540	0.047	0.542
APOB	PIPOX	9606.ENSP00000233242	9606.ENSP00000317721	0	0	0	0	0.548	0	0	0	0.548
APOB	TF	9606.ENSP00000233242	9606.ENSP00000385834	0	0	0	0	0.351	0.128	0	0.294	0.566
APOB	SGSH	9606.ENSP00000233242	9606.ENSP00000314606	0	0	0	0	0.062	0	0	0.560	0.570
APOB	ORM1	9606.ENSP00000233242	9606.ENSP00000259396	0	0	0	0	0.412	0	0	0.334	0.591
APOB	ORM2	9606.ENSP00000233242	9606.ENSP00000394936	0	0	0	0	0.438	0	0	0.335	0.610
APOB	SERPINA1	9606.ENSP00000233242	9606.ENSP00000416066	0	0	0	0	0.217	0	0	0.556	0.637
APOB	STAB1	9606.ENSP00000233242	9606.ENSP00000312946	0	0	0	0	0.063	0	0.600	0.117	0.640
APOB	HSPA5	9606.ENSP00000233242	9606.ENSP00000324173	0	0	0	0	0	0.494	0	0.322	0.642
APOB	TTR	9606.ENSP00000233242	9606.ENSP00000237014	0	0	0	0	0.263	0	0	0.559	0.661
APOB	BGN	9606.ENSP00000233242	9606.ENSP00000327336	0	0	0	0	0.076	0.282	0	0.557	0.681
APOB	ENO1	9606.ENSP00000233242	9606.ENSP00000234590	0	0	0	0	0	0	0	0.700	0.700
APOB	PDIA4	9606.ENSP00000233242	9606.ENSP00000286091	0	0	0	0	0.062	0.486	0	0.459	0.716
APOB	ITIH3	9606.ENSP00000233242	9606.ENSP00000415769	0	0	0	0	0.694	0	0	0.171	0.736
APOB	VCP	9606.ENSP00000233242	9606.ENSP00000351777	0	0	0	0	0	0.686	0	0.207	0.740
APOB	SAA1	9606.ENSP00000233242	9606.ENSP00000384906	0	0	0	0	0.062	0	0.540	0.452	0.742
APOB	SERPINC1	9606.ENSP00000233242	9606.ENSP00000356671	0	0	0	0	0.549	0	0	0.467	0.749
APOB	SAA4	9606.ENSP00000233242	9606.ENSP00000278222	0	0	0	0	0.190	0	0.540	0.391	0.753
APOB	PCYOX1	9606.ENSP00000233242	9606.ENSP00000387654	0	0	0	0	0	0	0.720	0.193	0.764
APOB	ITIH2	9606.ENSP00000233242	9606.ENSP00000351190	0	0	0	0	0.733	0	0	0.171	0.770
APOB	PLIN2	9606.ENSP00000233242	9606.ENSP00000276914	0	0	0	0	0.069	0.270	0	0.702	0.780
APOB	DBI	9606.ENSP00000233242	9606.ENSP00000439012	0	0	0	0	0	0	0.720	0.249	0.780
APOB	FGA	9606.ENSP00000233242	9606.ENSP00000306361	0	0	0	0	0.708	0	0	0.344	0.800
APOB	CALR	9606.ENSP00000233242	9606.ENSP00000320866	0	0	0	0	0	0.678	0.300	0.262	0.819
APOB	FGG	9606.ENSP00000233242	9606.ENSP00000336829	0	0	0	0	0.770	0	0	0.310	0.835
APOB	F2	9606.ENSP00000233242	9606.ENSP00000308541	0	0	0	0	0.704	0.056	0	0.466	0.837
APOB	CLU	9606.ENSP00000233242	9606.ENSP00000315130	0	0	0	0	0	0	0.720	0.522	0.860
APOB	HP	9606.ENSP00000233242	9606.ENSP00000348170	0	0	0	0	0.131	0.056	0.720	0.565	0.886
APOB	ITGB2	9606.ENSP00000233242	9606.ENSP00000380948	0	0	0	0	0	0	0.900	0.064	0.902
APOB	APOC1	9606.ENSP00000233242	9606.ENSP00000465356	0	0	0	0	0.098	0	0.720	0.740	0.928
APOB	HSP90B1	9606.ENSP00000233242	9606.ENSP00000299767	0	0	0	0	0	0.486	0.300	0.828	0.933
APOB	CANX	9606.ENSP00000233242	9606.ENSP00000247461	0	0	0	0	0	0.486	0	0.899	0.946
APOB	APOF	9606.ENSP00000233242	9606.ENSP00000381250	0	0	0	0	0.084	0	0.900	0.507	0.950
APOB	LRP1	9606.ENSP00000233242	9606.ENSP00000243077	0	0	0	0	0.062	0.111	0.900	0.569	0.959
APOB	P4HB	9606.ENSP00000233242	9606.ENSP00000327801	0	0	0	0	0.062	0	0.900	0.843	0.983
APOB	SORT1	9606.ENSP00000233242	9606.ENSP00000256637	0	0	0	0	0	0	0.800	0.959	0.991
APOB	APOE	9606.ENSP00000233242	9606.ENSP00000252486	0	0	0	0	0.321	0.385	0.720	0.991	0.998
APOC1	APOH	9606.ENSP00000465356	9606.ENSP00000205948	0	0	0	0	0.146	0	0.720	0.581	0.891
APOC1	APOC3	9606.ENSP00000465356	9606.ENSP00000227667	0	0	0	0	0.186	0	0.800	0.828	0.969
APOC1	TTR	9606.ENSP00000465356	9606.ENSP00000237014	0	0	0	0	0.095	0	0	0.468	0.497
APOC1	APOE	9606.ENSP00000465356	9606.ENSP00000252486	0	0	0	0	0.804	0	0.720	0.920	0.995
APOC1	ORM1	9606.ENSP00000465356	9606.ENSP00000259396	0	0	0	0	0.095	0	0	0.390	0.424
APOC1	SAA4	9606.ENSP00000465356	9606.ENSP00000278222	0	0	0	0	0.097	0	0.540	0.471	0.761
APOC1	FGA	9606.ENSP00000465356	9606.ENSP00000306361	0	0	0	0	0.168	0	0	0.454	0.527
APOC1	CLU	9606.ENSP00000465356	9606.ENSP00000315130	0	0	0	0	0.062	0	0.720	0.566	0.876
APOC1	BIN1	9606.ENSP00000465356	9606.ENSP00000316779	0	0	0	0	0	0	0.540	0.376	0.700
APOC1	FGG	9606.ENSP00000465356	9606.ENSP00000336829	0	0	0	0	0.188	0	0	0.393	0.486
APOC1	HP	9606.ENSP00000465356	9606.ENSP00000348170	0	0	0	0	0.141	0	0.720	0.427	0.850
APOC1	MAP2	9606.ENSP00000465356	9606.ENSP00000353508	0	0	0	0	0	0	0	0.415	0.414
APOC1	APOF	9606.ENSP00000465356	9606.ENSP00000381250	0	0	0	0	0.112	0	0.540	0.593	0.819
APOC1	SAA1	9606.ENSP00000465356	9606.ENSP00000384906	0	0	0	0	0.062	0	0.540	0.456	0.744
APOC1	PCYOX1	9606.ENSP00000465356	9606.ENSP00000387654	0	0	0	0	0	0	0.720	0.243	0.778
APOC1	SERPINA1	9606.ENSP00000465356	9606.ENSP00000416066	0	0	0	0	0.112	0	0	0.405	0.449
APOC1	DBI	9606.ENSP00000465356	9606.ENSP00000439012	0	0	0	0	0.062	0	0.720	0.068	0.733
APOC3	APOH	9606.ENSP00000227667	9606.ENSP00000205948	0	0	0	0	0.841	0	0.720	0.598	0.980
APOC3	PON2	9606.ENSP00000227667	9606.ENSP00000222572	0	0	0	0	0.074	0	0	0.398	0.418
APOC3	VTN	9606.ENSP00000227667	9606.ENSP00000226218	0	0	0	0	0.481	0	0	0.284	0.612
APOC3	GIG25	9606.ENSP00000227667	9606.ENSP00000376793	0	0	0	0	0.065	0	0	0.391	0.406
APOC3	HRG	9606.ENSP00000227667	9606.ENSP00000232003	0	0	0	0	0.243	0	0	0.253	0.410
APOC3	C3	9606.ENSP00000227667	9606.ENSP00000245907	0	0	0	0	0.108	0	0	0.403	0.445
APOC3	PTX3	9606.ENSP00000227667	9606.ENSP00000295927	0	0	0	0	0.077	0	0	0.445	0.466
APOC3	TF	9606.ENSP00000227667	9606.ENSP00000385834	0	0	0	0	0.325	0	0	0.342	0.537
APOC3	BIN1	9606.ENSP00000227667	9606.ENSP00000316779	0	0	0	0	0	0	0.540	0	0.540
APOC3	HPX	9606.ENSP00000227667	9606.ENSP00000265983	0	0	0	0	0.489	0	0	0.236	0.593
APOC3	ITIH3	9606.ENSP00000227667	9606.ENSP00000415769	0	0	0	0	0.567	0	0	0.193	0.635
APOC3	ITIH2	9606.ENSP00000227667	9606.ENSP00000351190	0	0	0	0	0.623	0	0	0.136	0.660
APOC3	TTR	9606.ENSP00000227667	9606.ENSP00000237014	0	0	0	0	0.278	0	0	0.564	0.672
APOC3	SERPINA1	9606.ENSP00000227667	9606.ENSP00000416066	0	0	0	0	0.290	0	0	0.558	0.673
APOC3	ORM1	9606.ENSP00000227667	9606.ENSP00000259396	0	0	0	0	0.562	0	0	0.401	0.726
APOC3	SAA1	9606.ENSP00000227667	9606.ENSP00000384906	0	0	0	0	0.063	0	0.540	0.469	0.751
APOC3	DBI	9606.ENSP00000227667	9606.ENSP00000439012	0	0	0	0	0.062	0	0.720	0.152	0.757
APOC3	FGA	9606.ENSP00000227667	9606.ENSP00000306361	0	0	0	0	0.623	0	0	0.464	0.789
APOC3	PCYOX1	9606.ENSP00000227667	9606.ENSP00000387654	0	0	0	0	0	0	0.720	0.322	0.802
APOC3	ORM2	9606.ENSP00000227667	9606.ENSP00000394936	0	0	0	0	0.717	0	0	0.335	0.804
APOC3	APOF	9606.ENSP00000227667	9606.ENSP00000381250	0	0	0	0	0.152	0	0.540	0.557	0.812
APOC3	FGG	9606.ENSP00000227667	9606.ENSP00000336829	0	0	0	0	0.752	0	0	0.381	0.840
APOC3	F2	9606.ENSP00000227667	9606.ENSP00000308541	0	0	0	0	0.787	0	0	0.297	0.844
APOC3	SAA4	9606.ENSP00000227667	9606.ENSP00000278222	0	0	0	0	0.316	0	0.540	0.558	0.848
APOC3	SERPINC1	9606.ENSP00000227667	9606.ENSP00000356671	0	0	0	0	0.791	0	0	0.349	0.858
APOC3	CLU	9606.ENSP00000227667	9606.ENSP00000315130	0	0	0	0	0.062	0	0.720	0.562	0.874
APOC3	HP	9606.ENSP00000227667	9606.ENSP00000348170	0	0	0	0	0.197	0	0.720	0.505	0.878
APOC3	LRP1	9606.ENSP00000227667	9606.ENSP00000243077	0	0	0	0	0	0	0.900	0.245	0.921
APOC3	APOE	9606.ENSP00000227667	9606.ENSP00000252486	0	0	0	0	0.093	0	0.800	0.857	0.971
APOE	APOH	9606.ENSP00000252486	9606.ENSP00000205948	0	0	0	0	0.062	0.369	0.720	0.595	0.923
APOE	NEFM	9606.ENSP00000252486	9606.ENSP00000221166	0	0	0	0	0.067	0.308	0	0.209	0.444
APOE	PON2	9606.ENSP00000252486	9606.ENSP00000222572	0	0	0	0	0.049	0	0	0.470	0.474
APOE	VTN	9606.ENSP00000252486	9606.ENSP00000226218	0	0	0	0	0.093	0.075	0	0.510	0.553
APOE	GAPDH	9606.ENSP00000252486	9606.ENSP00000229239	0	0	0	0	0	0	0	0.557	0.557
APOE	CTSD	9606.ENSP00000252486	9606.ENSP00000236671	0	0	0	0	0.085	0	0	0.584	0.604
APOE	TTR	9606.ENSP00000252486	9606.ENSP00000237014	0	0	0	0	0.089	0	0	0.682	0.698
APOE	CAT	9606.ENSP00000252486	9606.ENSP00000241052	0	0	0	0	0.062	0	0	0.515	0.525
APOE	LRP1	9606.ENSP00000252486	9606.ENSP00000243077	0	0	0	0	0.119	0.789	0.900	0.989	0.999
APOE	C3	9606.ENSP00000252486	9606.ENSP00000245907	0	0	0	0	0.138	0	0	0.563	0.607
APOE	SNAP25	9606.ENSP00000252486	9606.ENSP00000254976	0	0	0	0	0.065	0	0	0.390	0.405
APOE	CTNNB1	9606.ENSP00000252486	9606.ENSP00000344456	0	0	0	0	0	0.110	0	0.376	0.420
APOE	PARK7	9606.ENSP00000252486	9606.ENSP00000418770	0	0	0	0	0	0	0	0.421	0.420
APOE	VCP	9606.ENSP00000252486	9606.ENSP00000351777	0	0	0	0	0	0.128	0	0.363	0.421
APOE	TF	9606.ENSP00000252486	9606.ENSP00000385834	0	0	0	0	0.179	0	0	0.325	0.422
APOE	TFRC	9606.ENSP00000252486	9606.ENSP00000353224	0	0	0	0	0.062	0.129	0	0.358	0.429
APOE	VSNL1	9606.ENSP00000252486	9606.ENSP00000384719	0	0	0	0	0.084	0	0	0.406	0.432
APOE	GLB1	9606.ENSP00000252486	9606.ENSP00000306920	0	0	0	0	0	0	0	0.433	0.433
